trade_id,entry_time,exit_time,duration_days,side,entry_price,exit_price,pnl,return_pct,trade_result,exit_reason
TRD_000476,2021-06-15 12:00,2021-06-15 16:00,0.17,LONG,40077.03,39946.02,-20.31,-0.53%,LOSS,sell_signal
TRD_000477,2021-06-15 20:00,2021-06-16 00:00,0.17,LONG,40156.08,40001.63,-22.42,-0.58%,LOSS,sell_signal
TRD_000478,2021-06-16 04:00,2021-06-16 08:00,0.17,LONG,40138.91,39068.29,-109.28,-2.86%,LOSS,sell_signal
TRD_000479,2021-06-16 12:00,2021-06-16 16:00,0.17,LONG,38787.29,38668.51,-18.75,-0.51%,LOSS,sell_signal
TRD_000480,2021-06-16 20:00,2021-06-17 00:00,0.17,LONG,38360.51,38853.39,39.95,1.08%,WIN,sell_signal
TRD_000481,2021-06-17 04:00,2021-06-17 08:00,0.17,LONG,39219.12,39134.62,-15.48,-0.42%,LOSS,sell_signal
TRD_000482,2021-06-17 12:00,2021-06-17 16:00,0.17,LONG,39019.61,37691.22,-133.65,-3.6%,LOSS,sell_signal
TRD_000483,2021-06-29 04:00,2021-06-29 08:00,0.17,LONG,34859.72,35544.95,63.1,1.76%,WIN,sell_signal
TRD_000484,2021-06-29 12:00,2021-06-29 16:00,0.17,LONG,36259.86,36371.48,3.91,0.11%,WIN,sell_signal
TRD_000485,2021-06-29 20:00,2021-06-30 00:00,0.17,LONG,35922.5,35109.45,-89.7,-2.46%,LOSS,sell_signal
TRD_000486,2021-06-30 04:00,2021-06-30 08:00,0.17,LONG,35261.12,34839.54,-49.57,-1.39%,LOSS,sell_signal
TRD_000487,2021-06-30 12:00,2021-06-30 16:00,0.17,LONG,34203.7,34733.14,47.2,1.35%,WIN,sell_signal
TRD_000488,2021-06-30 20:00,2021-07-01 00:00,0.17,LONG,35055.51,34109.77,-102.85,-2.9%,LOSS,sell_signal
TRD_000489,2021-07-01 08:00,2021-07-01 12:00,0.17,LONG,33727.64,33422.51,-38.08,-1.1%,LOSS,sell_signal
TRD_000490,2021-07-04 08:00,2021-07-04 12:00,0.17,LONG,35522.99,35502.64,-8.78,-0.26%,LOSS,sell_signal
TRD_000491,2021-07-04 16:00,2021-07-04 20:00,0.17,LONG,35585.68,35275.92,-36.4,-1.07%,LOSS,sell_signal
TRD_000492,2021-07-06 04:00,2021-07-06 08:00,0.17,LONG,34885.31,34057.09,-86.58,-2.57%,LOSS,sell_signal
TRD_000493,2021-07-23 20:00,2021-07-24 00:00,0.17,LONG,33644.18,33659.88,-5.03,-0.15%,LOSS,sell_signal
TRD_000494,2021-07-24 04:00,2021-07-24 08:00,0.17,LONG,33816.64,33856.84,-2.66,-0.08%,LOSS,sell_signal
TRD_000495,2021-07-24 12:00,2021-07-24 16:00,0.17,LONG,33857.66,33836.01,-8.64,-0.26%,LOSS,sell_signal
TRD_000496,2021-07-24 20:00,2021-07-25 00:00,0.17,LONG,34268.42,34150.6,-17.74,-0.54%,LOSS,sell_signal
TRD_000497,2021-07-25 04:00,2021-07-25 08:00,0.17,LONG,34705.92,34388.72,-36.13,-1.11%,LOSS,sell_signal
TRD_000498,2021-07-25 12:00,2021-07-25 16:00,0.17,LONG,34184.33,34342.94,8.46,0.26%,WIN,sell_signal
TRD_000499,2021-07-25 20:00,2021-07-26 00:00,0.17,LONG,35391.63,38272.49,255.26,7.93%,WIN,sell_signal
TRD_000500,2021-07-26 04:00,2021-07-26 08:00,0.17,LONG,38161.44,38462.07,20.39,0.59%,WIN,sell_signal
TRD_000501,2021-07-26 12:00,2021-07-26 16:00,0.17,LONG,38573.78,39353.34,63.55,1.82%,WIN,sell_signal
TRD_000502,2021-07-26 20:00,2021-07-27 00:00,0.17,LONG,37248.77,36812.75,-48.72,-1.37%,LOSS,sell_signal
TRD_000503,2021-07-27 04:00,2021-07-27 08:00,0.17,LONG,37126.24,38053.45,80.52,2.29%,WIN,sell_signal
TRD_000504,2021-07-27 12:00,2021-07-27 16:00,0.17,LONG,38221.04,37789.15,-47.7,-1.33%,LOSS,sell_signal
TRD_000505,2021-07-27 20:00,2021-07-28 00:00,0.17,LONG,39469.71,39805.61,23.03,0.65%,WIN,sell_signal
TRD_000506,2021-07-28 04:00,2021-07-28 08:00,0.17,LONG,39907.85,40738.61,67.0,1.88%,WIN,sell_signal
TRD_000507,2021-07-28 12:00,2021-07-28 16:00,0.17,LONG,39700.95,40376.49,54.47,1.5%,WIN,sell_signal
TRD_000508,2021-07-28 20:00,2021-07-29 00:00,0.17,LONG,40031.57,39597.9,-47.26,-1.28%,LOSS,sell_signal
TRD_000509,2021-07-29 04:00,2021-07-29 08:00,0.17,LONG,39946.6,39758.06,-24.43,-0.67%,LOSS,sell_signal
TRD_000510,2021-07-29 12:00,2021-07-29 16:00,0.17,LONG,39951.31,39647.94,-34.65,-0.96%,LOSS,sell_signal
TRD_000511,2021-07-29 20:00,2021-07-30 00:00,0.17,LONG,40028.48,39958.0,-13.46,-0.38%,LOSS,sell_signal
TRD_000512,2021-07-30 04:00,2021-07-30 08:00,0.17,LONG,39737.93,38630.87,-106.39,-2.98%,LOSS,sell_signal
TRD_000513,2021-07-30 12:00,2021-07-30 16:00,0.17,LONG,39085.57,39841.76,59.95,1.73%,WIN,sell_signal
TRD_000514,2021-07-30 20:00,2021-07-31 00:00,0.17,LONG,42219.03,41797.47,-42.15,-1.2%,LOSS,sell_signal
TRD_000515,2021-07-31 04:00,2021-07-31 08:00,0.17,LONG,41552.78,41579.67,-4.71,-0.14%,LOSS,sell_signal
TRD_000516,2021-07-31 12:00,2021-07-31 16:00,0.17,LONG,41550.29,41291.24,-28.58,-0.82%,LOSS,sell_signal
TRD_000517,2021-07-31 20:00,2021-08-01 00:00,0.17,LONG,41474.27,42422.4,71.77,2.08%,WIN,sell_signal
TRD_000518,2021-08-01 04:00,2021-08-01 08:00,0.17,LONG,41713.77,41574.53,-18.76,-0.53%,LOSS,sell_signal
TRD_000519,2021-08-01 12:00,2021-08-01 16:00,0.17,LONG,41299.37,41250.97,-11.09,-0.32%,LOSS,sell_signal
TRD_000520,2021-08-01 20:00,2021-08-02 00:00,0.17,LONG,39857.39,39773.65,-14.29,-0.41%,LOSS,sell_signal
TRD_000521,2021-08-02 04:00,2021-08-02 08:00,0.17,LONG,40116.48,39530.56,-57.6,-1.66%,LOSS,sell_signal
TRD_000522,2021-08-02 12:00,2021-08-02 16:00,0.17,LONG,39717.03,39166.1,-54.14,-1.59%,LOSS,sell_signal
TRD_000523,2021-08-07 00:00,2021-08-07 04:00,0.17,LONG,43704.97,43194.93,-45.9,-1.37%,LOSS,sell_signal
TRD_000524,2021-08-07 08:00,2021-08-07 12:00,0.17,LONG,43813.17,43357.22,-41.09,-1.24%,LOSS,sell_signal
TRD_000525,2021-08-07 16:00,2021-08-07 20:00,0.17,LONG,43944.59,44559.17,39.19,1.2%,WIN,sell_signal
TRD_000526,2021-08-08 00:00,2021-08-08 04:00,0.17,LONG,44335.72,44791.07,27.36,0.83%,WIN,sell_signal
TRD_000527,2021-08-08 08:00,2021-08-08 12:00,0.17,LONG,44465.4,43971.35,-43.75,-1.31%,LOSS,sell_signal
TRD_000528,2021-08-08 16:00,2021-08-08 20:00,0.17,LONG,43728.21,43781.23,-2.6,-0.08%,LOSS,sell_signal
TRD_000529,2021-08-09 00:00,2021-08-09 04:00,0.17,LONG,43509.14,43787.6,14.47,0.44%,WIN,sell_signal
TRD_000530,2021-08-09 08:00,2021-08-09 12:00,0.17,LONG,45943.79,45856.99,-12.86,-0.39%,LOSS,sell_signal
TRD_000531,2021-08-09 16:00,2021-08-09 20:00,0.17,LONG,45993.64,46239.52,11.01,0.33%,WIN,sell_signal
TRD_000532,2021-08-10 00:00,2021-08-10 04:00,0.17,LONG,45722.47,45934.22,8.68,0.26%,WIN,sell_signal
TRD_000533,2021-08-10 08:00,2021-08-10 12:00,0.17,LONG,45358.65,45152.18,-21.7,-0.65%,LOSS,sell_signal
TRD_000534,2021-08-10 16:00,2021-08-10 20:00,0.17,LONG,45509.38,45571.31,-2.11,-0.06%,LOSS,sell_signal
TRD_000535,2021-08-11 00:00,2021-08-11 04:00,0.17,LONG,45599.34,46335.35,46.48,1.41%,WIN,sell_signal
TRD_000536,2021-08-11 08:00,2021-08-11 12:00,0.17,LONG,45937.86,46442.08,29.92,0.9%,WIN,sell_signal
TRD_000537,2021-08-11 16:00,2021-08-11 20:00,0.17,LONG,46461.93,45497.35,-76.57,-2.27%,LOSS,sell_signal
TRD_000538,2021-08-12 00:00,2021-08-12 04:00,0.17,LONG,45940.78,45230.04,-57.44,-1.75%,LOSS,sell_signal
TRD_000539,2021-08-12 08:00,2021-08-12 12:00,0.17,LONG,44765.99,44182.93,-48.54,-1.5%,LOSS,sell_signal
TRD_000540,2021-08-12 16:00,2021-08-12 20:00,0.17,LONG,44384.63,44385.68,-6.29,-0.2%,LOSS,sell_signal
TRD_000541,2021-08-13 00:00,2021-08-13 04:00,0.17,LONG,44860.71,46089.68,80.63,2.54%,WIN,sell_signal
TRD_000542,2021-08-13 08:00,2021-08-13 12:00,0.17,LONG,46152.31,46343.24,6.95,0.21%,WIN,sell_signal
TRD_000543,2021-08-14 04:00,2021-08-14 08:00,0.17,LONG,47630.4,46556.02,-80.13,-2.45%,LOSS,sell_signal
TRD_000544,2021-08-14 12:00,2021-08-14 16:00,0.17,LONG,46958.55,47019.65,-2.23,-0.07%,LOSS,sell_signal
TRD_000545,2021-08-14 20:00,2021-08-15 00:00,0.17,LONG,47082.63,46860.75,-21.36,-0.67%,LOSS,sell_signal
TRD_000546,2021-08-15 04:00,2021-08-15 08:00,0.17,LONG,45756.64,45909.79,4.25,0.13%,WIN,sell_signal
TRD_000547,2021-08-15 12:00,2021-08-15 16:00,0.17,LONG,46181.75,46327.9,3.68,0.12%,WIN,sell_signal
TRD_000548,2021-08-15 20:00,2021-08-16 00:00,0.17,LONG,46987.91,47343.41,17.62,0.56%,WIN,sell_signal
TRD_000549,2021-08-16 04:00,2021-08-16 08:00,0.17,LONG,47324.04,47502.69,5.65,0.18%,WIN,sell_signal
TRD_000550,2021-08-16 12:00,2021-08-16 16:00,0.17,LONG,46357.93,46079.16,-25.57,-0.8%,LOSS,sell_signal
TRD_000551,2021-08-16 20:00,2021-08-17 00:00,0.17,LONG,45915.06,46403.07,27.3,0.86%,WIN,sell_signal
TRD_000552,2021-08-17 04:00,2021-08-17 08:00,0.17,LONG,45961.27,46835.38,54.32,1.7%,WIN,sell_signal
TRD_000553,2021-08-20 16:00,2021-08-20 20:00,0.17,LONG,48698.77,49307.67,34.09,1.05%,WIN,sell_signal
TRD_000554,2021-08-21 00:00,2021-08-21 04:00,0.17,LONG,48842.82,48929.55,-0.74,-0.02%,LOSS,sell_signal
TRD_000555,2021-08-21 08:00,2021-08-21 12:00,0.17,LONG,48516.42,49166.23,37.36,1.14%,WIN,sell_signal
TRD_000556,2021-08-21 16:00,2021-08-21 20:00,0.17,LONG,48993.37,48807.22,-19.24,-0.58%,LOSS,sell_signal
TRD_000557,2021-08-22 00:00,2021-08-22 04:00,0.17,LONG,48804.64,49180.25,18.78,0.57%,WIN,sell_signal
TRD_000558,2021-08-22 08:00,2021-08-22 12:00,0.17,LONG,49146.78,48512.05,-49.47,-1.49%,LOSS,sell_signal
TRD_000559,2021-08-22 16:00,2021-08-22 20:00,0.17,LONG,48662.44,49224.45,31.19,0.95%,WIN,sell_signal
TRD_000560,2021-08-23 00:00,2021-08-23 04:00,0.17,LONG,50275.08,50115.01,-17.1,-0.52%,LOSS,sell_signal
TRD_000561,2021-08-23 08:00,2021-08-23 12:00,0.17,LONG,50409.97,49523.11,-64.3,-1.96%,LOSS,sell_signal
TRD_000562,2021-08-23 16:00,2021-08-23 20:00,0.17,LONG,49254.46,49474.0,7.9,0.25%,WIN,sell_signal
TRD_000563,2021-08-24 00:00,2021-08-24 04:00,0.17,LONG,49345.96,49755.2,20.29,0.63%,WIN,sell_signal
TRD_000564,2021-08-24 08:00,2021-08-24 12:00,0.17,LONG,49444.82,48296.25,-81.88,-2.52%,LOSS,sell_signal
TRD_000565,2021-08-24 16:00,2021-08-24 20:00,0.17,LONG,48257.67,47659.71,-45.53,-1.44%,LOSS,sell_signal
TRD_000566,2021-08-29 16:00,2021-08-29 20:00,0.17,LONG,48813.91,48753.2,-10.12,-0.32%,LOSS,sell_signal
TRD_000567,2021-08-30 16:00,2021-08-30 20:00,0.17,LONG,48634.58,46968.82,-112.66,-3.62%,LOSS,sell_signal
TRD_000568,2021-09-02 12:00,2021-09-02 16:00,0.17,LONG,49555.56,49325.25,-19.92,-0.66%,LOSS,sell_signal
TRD_000569,2021-09-02 20:00,2021-09-03 00:00,0.17,LONG,49261.41,49461.99,6.16,0.21%,WIN,sell_signal
TRD_000570,2021-09-03 04:00,2021-09-03 08:00,0.17,LONG,49319.9,50153.49,44.42,1.49%,WIN,sell_signal
TRD_000571,2021-09-03 12:00,2021-09-03 16:00,0.17,LONG,50565.61,50513.33,-9.19,-0.3%,LOSS,sell_signal
TRD_000572,2021-09-03 20:00,2021-09-04 00:00,0.17,LONG,50014.14,50262.35,8.93,0.3%,WIN,sell_signal
TRD_000573,2021-09-04 04:00,2021-09-04 08:00,0.17,LONG,50202.35,49887.97,-25.0,-0.83%,LOSS,sell_signal
TRD_000574,2021-09-04 12:00,2021-09-04 16:00,0.17,LONG,49888.49,49959.83,-1.72,-0.06%,LOSS,sell_signal
TRD_000575,2021-09-04 20:00,2021-09-05 00:00,0.17,LONG,49930.61,49648.31,-22.96,-0.76%,LOSS,sell_signal
TRD_000576,2021-09-05 04:00,2021-09-05 08:00,0.17,LONG,49872.1,50183.72,12.64,0.42%,WIN,sell_signal
TRD_000577,2021-09-05 12:00,2021-09-05 16:00,0.17,LONG,50230.01,50669.35,20.16,0.67%,WIN,sell_signal
TRD_000578,2021-09-05 20:00,2021-09-06 00:00,0.17,LONG,51772.41,51579.81,-17.22,-0.57%,LOSS,sell_signal
TRD_000579,2021-09-06 04:00,2021-09-06 08:00,0.17,LONG,51811.73,51385.25,-30.61,-1.02%,LOSS,sell_signal
TRD_000580,2021-09-06 12:00,2021-09-06 16:00,0.17,LONG,51619.93,51699.88,-1.34,-0.05%,LOSS,sell_signal
TRD_000581,2021-09-06 20:00,2021-09-07 00:00,0.17,LONG,52679.7,52638.36,-8.25,-0.28%,LOSS,sell_signal
TRD_000582,2021-09-07 04:00,2021-09-07 08:00,0.17,LONG,52359.78,50926.2,-86.72,-2.94%,LOSS,sell_signal
TRD_000583,2021-09-15 12:00,2021-09-15 16:00,0.17,LONG,48302.49,48061.02,-20.06,-0.7%,LOSS,sell_signal
TRD_000584,2021-09-15 20:00,2021-09-16 00:00,0.17,LONG,48135.85,47600.8,-37.31,-1.31%,LOSS,sell_signal
TRD_000585,2021-09-16 04:00,2021-09-16 08:00,0.17,LONG,48358.02,47880.64,-33.33,-1.19%,LOSS,sell_signal
TRD_000586,2021-09-16 12:00,2021-09-16 16:00,0.17,LONG,48034.65,47415.78,-41.29,-1.49%,LOSS,sell_signal
TRD_000587,2021-09-17 00:00,2021-09-17 04:00,0.17,LONG,47914.2,47705.41,-17.38,-0.64%,LOSS,sell_signal
TRD_000588,2021-09-18 00:00,2021-09-18 04:00,0.17,LONG,47938.95,48607.42,32.43,1.19%,WIN,sell_signal
TRD_000589,2021-09-18 08:00,2021-09-18 12:00,0.17,LONG,48381.67,48400.47,-4.43,-0.16%,LOSS,sell_signal
TRD_000590,2021-09-18 16:00,2021-09-18 20:00,0.17,LONG,48280.48,48278.25,-5.62,-0.2%,LOSS,sell_signal
TRD_000591,2021-09-19 04:00,2021-09-19 08:00,0.17,LONG,48172.15,47313.53,-54.28,-1.98%,LOSS,sell_signal
TRD_000592,2021-10-01 04:00,2021-10-01 08:00,0.17,LONG,44801.86,47473.83,154.68,5.76%,WIN,sell_signal
TRD_000593,2021-10-01 12:00,2021-10-01 16:00,0.17,LONG,47377.89,48015.59,32.52,1.14%,WIN,sell_signal
TRD_000594,2021-10-01 20:00,2021-10-02 00:00,0.17,LONG,48156.05,47506.58,-44.46,-1.55%,LOSS,sell_signal
TRD_000595,2021-10-02 04:00,2021-10-02 08:00,0.17,LONG,47739.33,47669.14,-9.81,-0.35%,LOSS,sell_signal
TRD_000596,2021-10-02 12:00,2021-10-02 16:00,0.17,LONG,47842.87,48225.52,16.89,0.6%,WIN,sell_signal
TRD_000597,2021-10-02 20:00,2021-10-03 00:00,0.17,LONG,47649.19,47884.29,8.31,0.29%,WIN,sell_signal
TRD_000598,2021-10-03 04:00,2021-10-03 08:00,0.17,LONG,47910.36,47960.47,-2.72,-0.1%,LOSS,sell_signal
TRD_000599,2021-10-03 12:00,2021-10-03 16:00,0.17,LONG,47894.18,48760.13,45.64,1.61%,WIN,sell_signal
TRD_000600,2021-10-03 20:00,2021-10-04 00:00,0.17,LONG,48214.47,47454.55,-51.24,-1.77%,LOSS,sell_signal
TRD_000601,2021-10-04 04:00,2021-10-04 08:00,0.17,LONG,47852.89,47571.57,-22.33,-0.79%,LOSS,sell_signal
TRD_000602,2021-10-04 12:00,2021-10-04 16:00,0.17,LONG,47772.56,49365.19,88.08,3.13%,WIN,sell_signal
TRD_000603,2021-10-04 20:00,2021-10-05 00:00,0.17,LONG,49239.71,49291.89,-2.73,-0.09%,LOSS,sell_signal
TRD_000604,2021-10-05 04:00,2021-10-05 08:00,0.17,LONG,49491.35,49862.1,15.9,0.55%,WIN,sell_signal
TRD_000605,2021-10-05 12:00,2021-10-05 16:00,0.17,LONG,49808.51,51174.75,74.05,2.54%,WIN,sell_signal
TRD_000606,2021-10-06 00:00,2021-10-06 04:00,0.17,LONG,51529.26,51434.56,-11.47,-0.38%,LOSS,sell_signal
TRD_000607,2021-10-06 08:00,2021-10-06 12:00,0.17,LONG,51321.95,54967.69,205.35,6.9%,WIN,sell_signal
TRD_000608,2021-10-06 16:00,2021-10-06 20:00,0.17,LONG,55066.5,55298.41,7.03,0.22%,WIN,sell_signal
TRD_000609,2021-10-07 00:00,2021-10-07 04:00,0.17,LONG,54827.38,54739.49,-11.49,-0.36%,LOSS,sell_signal
TRD_000610,2021-10-07 08:00,2021-10-07 12:00,0.17,LONG,54321.83,53883.82,-31.96,-1.01%,LOSS,sell_signal
TRD_000611,2021-10-07 16:00,2021-10-07 20:00,0.17,LONG,53978.95,53769.08,-18.51,-0.59%,LOSS,sell_signal
TRD_000612,2021-10-08 00:00,2021-10-08 04:00,0.17,LONG,53831.36,54812.94,50.72,1.62%,WIN,sell_signal
TRD_000613,2021-10-08 08:00,2021-10-08 12:00,0.17,LONG,55259.29,54308.54,-60.99,-1.92%,LOSS,sell_signal
TRD_000614,2021-10-08 16:00,2021-10-08 20:00,0.17,LONG,54702.89,53935.24,-49.94,-1.6%,LOSS,sell_signal
TRD_000615,2021-10-09 00:00,2021-10-09 04:00,0.17,LONG,54576.95,54901.07,12.07,0.39%,WIN,sell_signal
TRD_000616,2021-10-09 08:00,2021-10-09 12:00,0.17,LONG,54809.12,54960.8,2.35,0.08%,WIN,sell_signal
TRD_000617,2021-10-09 16:00,2021-10-09 20:00,0.17,LONG,54673.21,54933.24,8.48,0.28%,WIN,sell_signal
TRD_000618,2021-10-10 00:00,2021-10-10 04:00,0.17,LONG,55065.66,55652.11,26.7,0.86%,WIN,sell_signal
TRD_000619,2021-10-10 08:00,2021-10-10 12:00,0.17,LONG,55161.53,55356.4,4.77,0.15%,WIN,sell_signal
TRD_000620,2021-10-10 16:00,2021-10-10 20:00,0.17,LONG,55466.89,54642.6,-52.6,-1.68%,LOSS,sell_signal
TRD_000621,2021-10-11 00:00,2021-10-11 04:00,0.17,LONG,56524.04,56772.72,7.35,0.24%,WIN,sell_signal
TRD_000622,2021-10-11 08:00,2021-10-11 12:00,0.17,LONG,56424.43,57472.93,50.97,1.66%,WIN,sell_signal
TRD_000623,2021-10-11 16:00,2021-10-11 20:00,0.17,LONG,57505.58,57454.11,-9.05,-0.29%,LOSS,sell_signal
TRD_000624,2021-10-12 00:00,2021-10-12 04:00,0.17,LONG,56728.36,57325.59,26.56,0.85%,WIN,sell_signal
TRD_000625,2021-10-12 08:00,2021-10-12 12:00,0.17,LONG,57257.31,56286.31,-59.58,-1.89%,LOSS,sell_signal
TRD_000626,2021-10-12 16:00,2021-10-12 20:00,0.17,LONG,55346.38,55980.13,29.13,0.94%,WIN,sell_signal
TRD_000627,2021-10-13 00:00,2021-10-13 04:00,0.17,LONG,56294.66,54596.23,-100.12,-3.21%,LOSS,sell_signal
TRD_000628,2021-10-14 08:00,2021-10-14 12:00,0.17,LONG,57639.71,57314.11,-23.04,-0.76%,LOSS,sell_signal
TRD_000629,2021-10-14 16:00,2021-10-14 20:00,0.17,LONG,57850.47,57330.74,-32.84,-1.1%,LOSS,sell_signal
TRD_000630,2021-10-15 00:00,2021-10-15 04:00,0.17,LONG,59449.54,59213.73,-17.64,-0.6%,LOSS,sell_signal
TRD_000631,2021-10-15 08:00,2021-10-15 12:00,0.17,LONG,59545.85,60020.35,17.53,0.6%,WIN,sell_signal
TRD_000632,2021-10-15 16:00,2021-10-15 20:00,0.17,LONG,61464.75,61653.92,3.18,0.11%,WIN,sell_signal
TRD_000633,2021-10-16 00:00,2021-10-16 04:00,0.17,LONG,61674.49,61715.44,-3.96,-0.13%,LOSS,sell_signal
TRD_000634,2021-10-16 08:00,2021-10-16 12:00,0.17,LONG,61615.74,60922.76,-39.15,-1.32%,LOSS,sell_signal
TRD_000635,2021-10-16 16:00,2021-10-16 20:00,0.17,LONG,60852.59,60857.31,-5.61,-0.19%,LOSS,sell_signal
TRD_000636,2021-10-17 00:00,2021-10-17 04:00,0.17,LONG,61134.18,60311.44,-44.99,-1.54%,LOSS,sell_signal
TRD_000637,2021-10-17 08:00,2021-10-17 12:00,0.17,LONG,60958.17,60745.89,-15.72,-0.55%,LOSS,sell_signal
TRD_000638,2021-10-17 16:00,2021-10-17 20:00,0.17,LONG,60537.64,61509.87,40.06,1.4%,WIN,sell_signal
TRD_000639,2021-10-18 00:00,2021-10-18 04:00,0.17,LONG,62142.51,61866.85,-18.6,-0.64%,LOSS,sell_signal
TRD_000640,2021-10-18 08:00,2021-10-18 12:00,0.17,LONG,60951.32,61984.43,42.92,1.49%,WIN,sell_signal
TRD_000641,2021-10-18 16:00,2021-10-18 20:00,0.17,LONG,61453.06,61991.24,19.69,0.67%,WIN,sell_signal
TRD_000642,2021-10-19 00:00,2021-10-19 04:00,0.17,LONG,62607.64,62278.37,-21.3,-0.73%,LOSS,sell_signal
TRD_000643,2021-10-19 08:00,2021-10-19 12:00,0.17,LONG,62147.03,62377.27,4.96,0.17%,WIN,sell_signal
TRD_000644,2021-10-19 16:00,2021-10-19 20:00,0.17,LONG,64196.4,64261.31,-2.89,-0.1%,LOSS,sell_signal
TRD_000645,2021-10-20 00:00,2021-10-20 04:00,0.17,LONG,63863.82,63980.77,-0.5,-0.02%,LOSS,sell_signal
TRD_000646,2021-10-20 08:00,2021-10-20 12:00,0.17,LONG,63810.24,66855.77,133.25,4.57%,WIN,sell_signal
TRD_000647,2021-10-20 16:00,2021-10-20 20:00,0.17,LONG,66417.51,65981.61,-26.1,-0.86%,LOSS,sell_signal
TRD_000648,2021-10-21 00:00,2021-10-21 04:00,0.17,LONG,65088.54,65081.17,-6.39,-0.21%,LOSS,sell_signal
TRD_000649,2021-10-21 08:00,2021-10-21 12:00,0.17,LONG,64847.35,62952.31,-94.13,-3.12%,LOSS,sell_signal
TRD_000650,2021-10-21 16:00,2021-10-21 20:00,0.17,LONG,62820.91,62174.49,-35.9,-1.23%,LOSS,sell_signal
TRD_000651,2021-10-22 00:00,2021-10-22 04:00,0.17,LONG,63256.87,63352.32,-1.42,-0.05%,LOSS,sell_signal
TRD_000652,2021-10-22 08:00,2021-10-22 12:00,0.17,LONG,63395.81,60672.73,-129.62,-4.49%,LOSS,sell_signal
TRD_000653,2021-11-02 16:00,2021-11-02 20:00,0.17,LONG,63595.12,63201.02,-22.58,-0.82%,LOSS,sell_signal
TRD_000654,2021-11-03 00:00,2021-11-03 04:00,0.17,LONG,63229.37,63375.61,0.85,0.03%,WIN,sell_signal
TRD_000655,2021-11-03 08:00,2021-11-03 12:00,0.17,LONG,63127.36,62171.34,-46.85,-1.71%,LOSS,sell_signal
TRD_000656,2021-11-03 16:00,2021-11-03 20:00,0.17,LONG,62818.84,62877.61,-2.86,-0.11%,LOSS,sell_signal
TRD_000657,2021-11-04 00:00,2021-11-04 04:00,0.17,LONG,62438.73,61835.23,-31.3,-1.17%,LOSS,sell_signal
TRD_000658,2021-11-04 08:00,2021-11-04 12:00,0.17,LONG,61465.65,61016.7,-24.67,-0.93%,LOSS,sell_signal
TRD_000659,2021-11-04 16:00,2021-11-04 20:00,0.17,LONG,61267.71,61376.59,-0.59,-0.02%,LOSS,sell_signal
TRD_000660,2021-11-05 00:00,2021-11-05 04:00,0.17,LONG,62222.46,62110.07,-10.0,-0.38%,LOSS,sell_signal
TRD_000661,2021-11-05 08:00,2021-11-05 12:00,0.17,LONG,61278.01,60763.94,-27.18,-1.04%,LOSS,sell_signal
TRD_000662,2021-11-08 00:00,2021-11-08 04:00,0.17,LONG,65219.55,65922.11,22.7,0.88%,WIN,sell_signal
TRD_000663,2021-11-08 08:00,2021-11-08 12:00,0.17,LONG,66057.02,66359.5,6.73,0.26%,WIN,sell_signal
TRD_000664,2021-11-08 16:00,2021-11-08 20:00,0.17,LONG,65854.76,67505.57,60.39,2.3%,WIN,sell_signal
TRD_000665,2021-11-09 00:00,2021-11-09 04:00,0.17,LONG,68510.55,67832.2,-31.88,-1.19%,LOSS,sell_signal
TRD_000666,2021-11-09 08:00,2021-11-09 12:00,0.17,LONG,67615.26,66751.07,-39.13,-1.48%,LOSS,sell_signal
TRD_000667,2021-11-09 16:00,2021-11-09 20:00,0.17,LONG,66820.25,66927.58,-1.03,-0.04%,LOSS,sell_signal
TRD_000668,2021-11-10 00:00,2021-11-10 04:00,0.17,LONG,66507.18,66406.5,-9.16,-0.35%,LOSS,sell_signal
TRD_000669,2021-11-10 08:00,2021-11-10 12:00,0.17,LONG,66566.76,68328.13,63.53,2.44%,WIN,sell_signal
TRD_000670,2021-11-10 16:00,2021-11-10 20:00,0.17,LONG,66670.99,64862.97,-77.49,-2.91%,LOSS,sell_signal
TRD_000671,2021-11-11 00:00,2021-11-11 04:00,0.17,LONG,64765.6,65208.83,12.51,0.48%,WIN,sell_signal
TRD_000672,2021-11-11 08:00,2021-11-11 12:00,0.17,LONG,65275.46,64780.16,-24.9,-0.96%,LOSS,sell_signal
TRD_000673,2021-11-11 16:00,2021-11-11 20:00,0.17,LONG,65139.53,64754.83,-20.33,-0.79%,LOSS,sell_signal
TRD_000674,2021-11-12 00:00,2021-11-12 04:00,0.17,LONG,64846.08,64468.77,-19.95,-0.78%,LOSS,sell_signal
TRD_000675,2021-11-15 04:00,2021-11-15 08:00,0.17,LONG,65599.38,65713.34,-0.67,-0.03%,LOSS,sell_signal
TRD_000676,2021-11-30 16:00,2021-11-30 20:00,0.17,LONG,57647.28,56933.47,-36.4,-1.44%,LOSS,sell_signal
TRD_000677,2021-12-01 00:00,2021-12-01 04:00,0.17,LONG,57379.22,57146.72,-15.1,-0.6%,LOSS,sell_signal
TRD_000678,2021-12-01 08:00,2021-12-01 12:00,0.17,LONG,57175.08,58596.91,56.68,2.28%,WIN,sell_signal
TRD_000679,2021-12-01 16:00,2021-12-01 20:00,0.17,LONG,57445.13,57166.91,-17.36,-0.68%,LOSS,sell_signal
TRD_000680,2021-12-02 04:00,2021-12-02 08:00,0.17,LONG,56827.47,56297.31,-28.53,-1.13%,LOSS,sell_signal
